-65,-100,210,0.00226266,-3.19532E-05,1.45281E-07,-2.16557E-10,-0.00281037,5.45891E-05,-2.99931E-07,4.96446E-10,238.625,9.49949,5.99927
-65,-100,240,-0.00345397,0.000072549,-4.50629E-07,9.01905E-10,-0.00433763,0.000121955,-1.21969E-06,0.000000004,155.282,71.5393,68
-65,-100,270,-0.00300235,5.48719E-05,-2.98792E-07,5.28761E-10,0.00492543,-0.000147505,1.30159E-06,-3.49983E-09,163.38,4.22035,90
-65,-100,300,-0.00345085,7.34856E-05,-4.89392E-07,0.000000001,0.00306264,-7.97027E-05,5.65416E-07,-1.19031E-09,133.803,0,50.0764
-65,-100,330,0.00166831,-1.94816E-05,7.2121E-08,-8.65304E-11,-0.00252688,3.82549E-05,-1.64679E-07,2.13948E-10,303.344,0,97.039
-60,-100,0,-0.00230841,3.49558E-05,-0.000000153,2.02662E-10,0.00139719,-2.63804E-05,1.26519E-07,-1.75804E-10,137.655,33.0141,74.8546
-60,-100,30,-0.00227925,3.69803E-05,-0.000000185,2.84739E-10,0.00129875,-1.25368E-05,5.34001E-08,-8.46965E-11,166,4,305.04
-60,-100,60,-0.00363073,8.38906E-05,-5.47544E-07,1.07552E-09,0.000933396,-3.86825E-05,3.12666E-07,-6.88158E-10,76.9763,11.988,145.677
-60,-100,90,0.00280586,-5.02238E-05,3.0989E-07,-6.54319E-10,0.000685165,-0.000039741,4.13655E-07,-1.14121E-09,112.348,0.635768,209.026
-60,-100,120,-0.00550402,0.000181501,-1.70187E-06,4.81606E-09,0.00486137,-0.000145374,1.33957E-06,-3.81087E-09,38.3001,28.8159,114.938
-60,-100,150,-0.00463182,0.000133129,-1.20564E-06,3.39467E-09,-0.00402783,9.71431E-05,-0.000000649,1.23337E-09,148.421,5.86997,86
-60,-100,180,-0.0042697,0.000113424,-9.59122E-07,2.53012E-09,-0.00338265,0.000117946,-1.09128E-06,0.000000003,100.962,32.7015,28.8936
-60,-100,210,0.00224472,-3.14476E-05,1.41909E-07,-2.1038E-10,-0.00258071,5.30753E-05,-3.00113E-07,5.0521E-10,237.711,8.81519,6
-60,-100,240,0.00245229,-3.75022E-05,0.000000185,-2.93874E-10,-0.000478467,8.67471E-06,-4.71282E-08,7.89142E-11,139.624,48.2672,60.6927
-60,-100,270,-0.00407011,0.000103478,-8.49874E-07,2.22407E-09,0.00517771,-0.000162245,0.000001444,-3.87664E-09,127.213,0,38.3942
-60,-100,300,-0.0033253,6.80179E-05,-4.30319E-07,8.41521E-10,0.00157525,-3.29001E-05,1.7406E-07,-2.63449E-10,123.188,0,59.3231
-60,-100,330,-0.00453155,0.00012303,-9.49788E-07,2.21288E-09,0.00393731,-9.44609E-05,6.80762E-07,-1.52781E-09,79.6121,0,210.17
-55,-100,0,0.00252525,-3.95478E-05,1.94685E-07,-2.94111E-10,0.00151277,-0.000014548,4.93888E-08,-7.53099E-11,232,0,210.781
-55,-100,30,-0.00233631,4.74966E-05,-3.03149E-07,5.94673E-10,-0.0019448,2.62156E-05,-1.42633E-07,2.69635E-10,196,0,271.785
-55,-100,60,-0.0036652,8.08812E-05,-5.12847E-07,0.000000001,-0.00235137,0.000060933,-4.1614E-07,8.32874E-10,82.282,6.07396,166.331
-55,-100,90,-0.0032396,7.97577E-05,-5.89563E-07,1.32804E-09,0.0016772,-1.35038E-05,-2.04983E-08,1.99327E-10,87.1646,23.2237,221.91
-55,-100,120,-0.00453816,0.000133169,-1.22387E-06,3.48634E-09,-0.00244273,3.19061E-05,-3.70636E-08,-3.48089E-10,134,18.1223,108.553
-55,-100,150,-0.00460555,0.000132385,-1.22268E-06,3.57962E-09,-0.005549,0.00019539,-1.94409E-06,5.82216E-09,89.5312,36.6175,37.637
-55,-100,180,-0.00366918,8.38125E-05,-6.16796E-07,1.5078E-09,0.00547812,-0.000179797,0.000001678,-4.72602E-09,180.125,8.58468,60.4633
-55,-100,210,0.00286661,-5.58338E-05,4.33096E-07,-1.28373E-09,-0.00287306,0.000139734,-1.65871E-06,5.63807E-09,147.372,94.0723,6.43326
-55,-100,240,0.00245048,-3.77093E-05,1.9161E-07,-3.23353E-10,0.000583342,-2.97903E-05,2.42379E-07,-5.20878E-10,170.952,35.0477,40.2985
-55,-100,270,-0.00468515,0.000137548,-1.30991E-06,3.91604E-09,0.000984103,1.85211E-05,-4.85873E-07,0.000000002,59.9582,30.9156,71.3418
-55,-100,300,-0.00375814,8.70057E-05,-6.22881E-07,1.37831E-09,-0.0048953,0.000143574,-1.19735E-06,0.000000003,176.147,7.99218E-07,67.0195
