flight,route,date,speed_mps,payload_g,altitude_m,wind_speed_mps,wind_dir_deg,headwind_mps,crosswind_mps,heading_deg,distance_m,energy_wh,flight_time_s,energy_wh_per_km
231,R1,2019-07-24,8.0,500.0,100.0,4.184981132048481,19.807682469849,-3.245461790973383,-2.6421666940096014,160.65826227972957,476.7092875068142,26.953086227480664,198.4,56.53988066489137
232,R1,2019-07-24,12.0,500.0,100.0,3.8640718559628566,48.922309786830965,-1.4598973807254176,-3.577673957447115,161.12060308336368,480.6188324182314,24.436213206489036,200.1,50.843228684024595
233,R1,2019-07-24,4.0,0.0,50.0,3.532365157499518,355.923685598781,3.4899703451104576,0.5456286247679696,347.03788604443474,471.96993185072995,23.134328834373825,216.71,49.01653108209132
234,R1,2019-07-24,10.0,0.0,100.0,4.024069683993514,313.9859128539845,3.9921859755252584,0.5055570773464664,306.7685844341901,484.3944603753695,20.01525207841546,189.3,41.32015065346771
235,R1,2019-07-24,12.0,500.0,25.0,4.502332986475681,67.62653979619517,4.456196976451849,0.6428925479179355,59.417159103755466,483.40119968613243,15.074377655637688,141.4,31.183988921470057
236,R1,2019-07-24,12.0,500.0,50.0,4.768532822893853,34.28350254057631,3.9164684757511687,2.720327179120801,359.50017010657496,481.14534971307955,17.885894993084136,155.4,37.17357967555957
237,R1,2019-07-24,4.0,0.0,100.0,3.9117554041370948,359.54533889736547,-3.014895283009798,2.4924359117700567,219.12612628053827,480.3797777437576,28.356623473174288,284.61,59.02959447285513
238,R1,2019-07-24,4.0,500.0,50.0,5.675207766541732,328.39743937036826,5.2957917619379655,-2.0402384193043646,349.4669451414978,473.04842572961206,29.001404792856864,216.31,61.30747554677132
239,R1,2019-07-24,4.0,500.0,75.0,5.898267628827545,352.5034606362578,5.515757074493574,-2.089493937882809,13.251285209695936,480.5338632291147,31.34838778650354,250.8,65.23658411052892
240,R1,2019-07-24,6.0,500.0,75.0,5.514499252954406,333.3399006417591,5.313097131555179,-1.4767196353725467,348.8726142794171,477.6511079676825,25.699673541940637,200.8,53.804279134383286
241,R1,2019-08-05,10.0,0.0,75.0,4.747569444718668,233.5636753036063,-1.7149096775735693,-4.427019361849554,344.73871939873777,473.3312625511626,18.65435038611438,172.7,39.410771825150725
242,R1,2019-08-05,8.0,500.0,100.0,4.2867422146263605,183.0501528453601,-3.4015635677271923,2.6087399466736363,40.535608870295846,486.73858518876045,26.11122936213866,264.61,53.645283436924466
243,R1,2019-08-05,4.0,500.0,25.0,3.3444718987927753,21.966149226551693,3.3289516750980517,-0.32182763504153183,27.488079690829977,473.29156635369316,25.02388737341666,242.7,52.87203312369226
246,R1,2019-08-05,8.0,0.0,100.0,4.592386533867562,274.38046762581223,1.2907418696255881,4.407266670221302,200.70402086431073,481.8367255891952,21.971136203489877,204.4,45.59871640465623
247,R1,2019-08-05,8.0,0.0,75.0,4.2110040135472175,278.35120948618163,-2.261172442985768,-3.5524152326540523,40.828652885707015,481.27884538247196,19.630105168252665,187.6,40.78738418816774
248,R1,2019-08-05,4.0,250.0,75.0,4.090583807541489,326.7733579186696,1.4441983618334167,-3.827161739226382,36.09911158186128,476.3617745868455,27.871960738194783,238.69,58.510069919796734
249,R1,2019-08-05,8.0,0.0,50.0,4.242973704171365,341.8380761381841,0.39089243683613817,-4.224929461791519,66.55209245830588,475.1628573450441,16.490667077712015,165.4,34.705294874799435
250,R1,2019-08-05,10.0,250.0,100.0,5.34604904864941,40.69119166568021,-0.038838785848391115,-5.345907965844444,131.10744637374023,475.75417304746924,21.79075503576635,165.2,45.80255154922653
251,R1,2019-08-05,8.0,250.0,50.0,4.651062013288626,65.31370732203584,-4.625434959130417,-0.4875749073841261,239.29628460104072,474.17433715347,18.485235417351603,176.5,38.98404862717975
252,R1,2019-08-05,12.0,500.0,75.0,3.9577760523413983,56.19102792601507,-3.7633090435335603,1.2253555905718077,254.22658241495685,477.6654866416446,21.295471388595566,193.01,44.58239496916366
253,R1,2019-08-05,10.0,500.0,25.0,4.2984329112946815,58.677870094572654,0.335618183457338,4.2853104820810906,333.1560364326267,473.6852264153157,15.926861097113134,153.1,33.62330131687251
254,R1,2019-08-05,10.0,500.0,50.0,4.165185859843967,359.7923727853091,2.7886541756501075,3.0938941700829625,311.8220117282649,474.2661333329743,19.061566401373373,165.39,40.19170896183424
255,R1,2019-08-05,6.0,500.0,25.0,3.8541742383879347,277.89567092662776,-3.68018050261216,-1.1449587451286307,80.6139780877653,469.8201877934914,19.78551818990818,165.21,42.11295875307271
256,R1,2019-08-05,10.0,250.0,75.0,4.153565226637799,353.79514327165913,0.397745526116938,-4.134477305342076,78.30007756980422,474.56876760103,20.143994485199727,172.4,42.44694522783005
257,R1,2019-08-05,6.0,250.0,75.0,3.672234131583012,31.081485580591846,-2.896172411333008,-2.257761918581494,173.14266441895347,476.0927083377091,23.95284339516474,210.0,50.3113006683021
258,R1,2019-08-05,4.0,250.0,50.0,3.2755130035178444,328.53323352714574,-2.7719866869926966,-1.7450143963158997,116.34209655917095,472.4664498208696,25.94196472209065,219.3,54.90752778726671
260,R1,2019-08-05,4.0,0.0,75.0,3.0797181299650203,32.934740671976215,0.5204240658999933,3.03542790256454,312.66351105453174,467.5119569674027,26.038379171298836,244.71,55.695643251995726
261,R1,2019-08-05,6.0,250.0,50.0,3.591841492509555,29.066346076802688,2.1334688359744867,2.8895736767279248,335.5060375833764,472.7120423493681,21.220611885902535,192.9,44.89120222204743
262,R1,2019-08-05,10.0,0.0,75.0,3.8117493486552263,337.81023674741596,3.7916709060049025,0.3907234796240209,331.92679717648684,480.92569458977914,18.652997612262737,172.51,38.785612459682376
263,R1,2019-08-05,4.0,0.0,75.0,3.1540880645596006,142.6549827304226,-3.1463681214400467,0.22054288332013608,326.6645397536673,468.5477331078653,25.449742695447636,238.4,54.316222013582546
264,R1,2019-08-05,6.0,250.0,100.0,3.4395379462651294,36.5709112492338,0.6877639232370486,3.3700744902288626,318.10542775675555,468.9635708389212,24.940857172789368,227.1,53.18293087920045
267,R1,2019-09-19,8.0,500.0,25.0,5.058374639899572,118.91128984101448,-1.4241385969461644,-4.853759702979469,225.2634729470126,477.1444091280906,16.71582056499688,152.61,35.033042922042235
275,R1,2019-10-24,8.0,500.0,25.0,4.139877931086966,184.58605544645323,-1.7124247233504861,-3.7691100874289822,299.0198407806009,479.173837403441,16.300664264679984,149.4,34.0182685119255
276,R1,2019-10-24,10.0,500.0,25.0,4.392581297069546,125.94736161734454,0.3719472564687523,-4.376805420597372,211.0899541017538,475.0451746354737,15.392088308526983,147.9,32.4013149282868
277,R1,2019-10-24,10.0,500.0,25.0,5.524651158271834,175.558337568792,4.980890967826533,2.390082757399497,149.92429635379062,474.33668221686605,15.531498970746968,134.81,32.74361767291274
