x,y,phi,kappa_end,vw_x,vw_y,v,xtol,ytol,phi_tol,kappa_tol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
-40,-75,4.1887902048,0,0,0,5,0.0096338646,2.82938620870254E-05,-0.0480375045,0.0138542614,-0.0037610038,8.90422832564582E-05,-6.89447558114984E-07,1.76537275962174E-09,0.0035480204,-0.0001397888,1.5060992152884E-06,-4.83670252976077E-09,98.2701356923,2.4946379779,33.020373444
55,-75,2.0943951024,0,0,0,5,0.0304122998,-0.0422687149,0.0905241926,-0.0139845242,-0.0020039722,6.41821943810846E-05,-0.000000525,1.25201560719216E-09,0.002033889,-6.85202053644325E-05,5.89258983491483E-07,-1.46253792308798E-09,36.3484099074,14.0896020601,140.1791075978
95,-85,0.5235987756,0,0,0,5,-0.0325198396,0.034013562,-0.050196027,0.0140759225,-0.0085307567,0.0004615228,-7.7398571033469E-06,4.04210474043531E-08,-0.0083689559,0.00054418,-9.79670965537148E-06,5.26517776793142E-08,43.0790287963,32.5031283207,64.9962610508
55,-75,1.5707963268,0,0,0,5,0.0170927015,0.0217448109,-0.0438174147,0.014118469,-0.0046344792,0.000130284,-1.06121307361371E-06,2.63706779962059E-09,-3.57078417738741E-05,3.69693741275129E-05,-4.80284393226703E-07,1.49393559402667E-09,62.2268945393,0.0613801304,115.9697568918
55,-75,1.0471975512,0,0,0,5,-0.0003544615,0.0300570098,-0.051863008,0.0141088462,-0.0051960408,0.0001672651,-1.64072747605952E-06,0.000000005,0.0058625823,-0.0002073572,2.08685977683529E-06,-6.34344004930069E-09,88.1092017086,1.2856640756,49.8993548821
-40,-75,3.1415926536,0,0,0,5,0.0446834696,0.0446620679,0.0447305432,-0.0141411899,-0.0043996526,0.0001222278,-1.12977797414069E-06,3.457050618766E-09,-0.0036837052,0.0001722821,-2.06944740077074E-06,7.22716567928E-09,99.0143825797,6.9303253382,25.9955272427
-40,-75,2.617993878,0,0,0,5,0.0397973001,0.0389732617,0.0506576359,-0.0141140238,-0.0046932089,0.0001388689,-1.36327844056668E-06,4.44044745672322E-09,-0.0067214508,0.0002803961,-3.31910030318257E-06,1.18520262701164E-08,100.2147877303,1.1129315306,35.7442970792
55,-75,0.5235987756,0,0,0,5,-0.0447213597,0.0447214452,-0.0509136305,0.0141421356,-0.0059079424,0.0002158865,-2.46551372727375E-06,0.000000009,0.0077231875,-0.0003580789,4.72073614845153E-06,-1.87827042927866E-08,78.7896386364,2,37.7981082871
-40,-75,2.0943951024,0,0,0,5,0.0221700505,0.0245909431,0.0516921018,-0.0140916478,-0.0051429259,0.0001686042,-1.86971438608581E-06,6.70578569052422E-09,0.004708218,-0.0002120992,2.6999040458685E-06,-1.02578810180132E-08,60.0042676634,0.4930309519,91.5588148045
95,-90,5.235987756,0,0,0,5,-0.0444885929,0.0445021588,0.0522360325,-0.0140393743,-0.0099985222,0.0005775626,-7.43992809320514E-06,5.84971181863344E-10,-0.0096743556,0.0011245287,-3.55982236504938E-05,3.3586724250424E-07,26.0972066073,96.7387533098,10.5616353408
-40,-75,1.5707963268,0,0,0,5,0.0207739921,0.0247833616,0.0441005503,-0.0141113024,-0.0046900279,0.0001362537,-1.23463462393457E-06,3.50008921893903E-09,0.0032492048,-0.0001268656,1.31829813947146E-06,-0.000000004,61.0503951757,0.2806410758,113.9742343932
95,-90,4.7123889804,0,0,0,5,-0.0069707687,0.0066855655,0.0363924028,-0.0122590532,-0.0085803013,0.0006242381,-0.000014689,1.12318682301278E-07,0.0036915196,-0.000544976,1.79967754610817E-05,-1.69329245434894E-07,29.209414151,68.6568144083,38.7443416851
95,-90,4.1887902048,0,0,0,5,-0.0437319976,0.0434302644,0.0508735396,-0.0141365416,-0.0083495882,0.0005534952,-0.000010106,0.000000055,0.0056435201,-0.0004333199,8.44484709340768E-06,-4.76742639812574E-08,24.0673727616,58.017137275,61.0123312083
55,-80,5.7595865316,0,0,0,5,-0.0442483363,0.0445518243,-0.0524315823,0.0141365948,-0.0093106732,0.0005468792,-1.06007220802355E-05,6.7276819251836E-08,0.0099968207,-0.0006602441,1.22797384756403E-05,-6.86711384411165E-08,45.236651005,36.5542652622,21.8172360556
30,-25,2.617993878,0,0,0,5,-0.0201721117,-0.034650966,-0.0520130166,0.0107863816,0.0010840276,-4.51674421422296E-05,3.83271157991873E-07,-8.93563988126137E-10,-0.000312644,-0.000018173,2.27798841959254E-07,-6.14402467710026E-10,26.3790366046,0.9300178299,153.8073006998
95,-90,3.6651914292,0,0,0,5,-0.0402555331,0.0382340189,0.05232163,-0.0141304291,-0.0043958575,0.0002263955,-3.08583102748036E-06,1.23729751926028E-08,0.0054348405,-0.0002716263,3.66246653202185E-06,-1.45991297103356E-08,27.395194266,44.1063130173,87.2096520431
-40,-75,1.0471975512,0,0,0,5,0.0447213596,0.0447213595,0.0509136301,-0.0141421356,-0.0043724248,0.0001173869,-9.54884303099802E-07,2.38596991207624E-09,0.0026051928,-9.30078434883013E-05,8.45395382209705E-07,-2.22662858913429E-09,66.9267903548,1.0816094833785E-21,131.6410029734
95,-90,3.1415926536,0,0,0,5,-0.0438067407,0.0432736687,0.044712572,-0.0141407811,-0.003259153,0.0001418868,-1.57590393456882E-06,5.07958046316733E-09,0.0044374522,-0.0001733908,1.83837113281729E-06,-5.77433132686454E-09,30.2848545301,39.114963385,111.0388247408
55,-80,4.7123889804,0,0,0,5,-0.0446524604,0.0446852478,0.044726306,-0.0141393476,-0.0099996703,0.0006286271,-1.2914398875544E-05,8.61503803875379E-08,-0.0099981476,0.000821047,-1.85005773681116E-05,1.24299180335431E-07,41.9588293119,44.0925519151,16.7379069662
-40,-75,0.5235987756,0,0,0,5,0.023639868,-0.0122485218,-0.049806141,0.0141202188,-0.002864197,5.03666898948049E-05,-2.70425355748702E-07,4.63043839582366E-10,3.88298083123553E-05,2.73322614167959E-05,-3.21503733248648E-07,8.91080575642026E-10,106.2610362741,0.0669683605,129.9463012707
55,-80,4.1887902048,0,0,0,5,-0.0058130938,0.0079699599,0.0444216534,-0.0132481109,-0.0083252603,0.0005168823,-9.97011584643529E-06,6.07753393694837E-08,0.0064864627,-0.0005280512,1.16730576520846E-05,-7.69427253879099E-08,28.115078163,25.9695561455,54.492054164
95,-90,2.617993878,0,0,0,5,-0.0067946482,0.0059704818,0.0482578417,-0.0140604206,-0.0005536523,1.68842284291281E-05,-1.45269087046006E-07,3.76698473384083E-10,-0.000200532,-2.37796533103377E-05,3.5931450931548E-07,-1.1942208491083E-09,18.5623857576,99.4745444128,108.1200058404
55,-80,3.6651914292,0,0,0,5,-0.0066480734,0.0071389011,0.0484553654,-0.013819114,-0.0049945288,0.0002204987,-2.91380510928252E-06,1.1927424672767E-08,0.0059347795,-0.0003028602,4.34327377651378E-06,-1.86861288427665E-08,33.6582793474,5.7184778372,82.0620864592
95,-90,2.0943951024,0,0,0,5,-0.0037953562,0.0084781837,-0.0473701776,0.0140264923,-0.0033379959,9.94229190418095E-05,-8.33286395529412E-07,2.1047890836894E-09,-0.0036401928,0.000114362,-9.917535844147E-07,2.56042835928227E-09,66.3452353716,8.9060217546,136.535076777
55,-80,3.1415926536,0,0,0,5,-0.0447213596,0.0447213595,0.0447362801,-0.0141421356,-0.0045802403,0.0001854456,-2.03619495689956E-06,6.62209576275293E-09,0.004076969,-0.0001687446,1.8807283865572E-06,-6.18113545819811E-09,35.6382096389,0,105.6765435982
95,-90,1.5707963268,0,0,0,5,-0.0360356514,0.0404412122,-0.044607569,0.0141359682,-0.0048663337,0.0001746689,-1.74244954338851E-06,5.1976759871799E-09,-0.0042253497,0.0001587358,-1.62107408277443E-06,4.90557242023988E-09,50.8633960265,19.3557775467,115.7437361584
95,-90,1.0471975512,0,0,0,5,-0.0052486058,0.0004130109,-0.0499057921,0.0139682306,-0.0060488355,0.0002476579,-2.9304439715499E-06,1.05804831241861E-08,-0.0055074294,0.0002509507,-3.15865501615649E-06,1.18584239725915E-08,47.4696348822,21.8015190753,93.7151566506
30,-25,1.0471975512,0,0,0,5,-0.0447436215,0.0447436191,0.050938741,-0.0142123755,-0.0033549228,6.75693967864907E-05,-0.000000387,6.68802739602702E-10,0.0010233728,-2.81197603376104E-05,1.9217078590592E-07,-3.71607256969588E-10,6.4518367666,0.0500361393,181.0446514729
95,-90,0.5235987756,0,0,0,5,-0.04472089,0.0447210628,-0.0509136173,0.014142134,-0.008880196,0.0004862392,-8.2587219890915E-06,4.33996053134063E-08,-0.0075840769,0.0005067801,-9.18756235085441E-06,4.9342927818731E-08,41.62121576,38.1762167996,64.7973199421
-40,-80,5.7595865316,0,0,0,5,0.0447213596,-0.0447213596,-0.0524580414,0.0141421371,-0.0030275988,5.67955031340338E-05,-3.35262899329533E-07,6.68903237146603E-10,0.0052002822,-0.0001623452,1.4411219585819E-06,-3.86081920926243E-09,120.4998051633,1.33458489489255E-23,54.7674115107
30,-25,0.5235987756,0,0,0,5,0.0025632802,0.029315267,0.0510772496,-0.0141311268,-0.002972828,0.000053991,-2.83488655765526E-07,4.52893779356308E-10,0.0009326824,-2.2450919533681E-05,1.43168691288076E-07,-2.60648917628918E-10,10.2067652347,0.9746822395,192.4141407705
55,-80,2.617993878,0,0,0,5,-0.0447213594,0.0447213596,0.0509136301,-0.0141421356,-0.003570663,0.0001250156,-1.17015206420028E-06,3.22728908194387E-09,0.0035181115,-0.0001206304,1.12586954375686E-06,-3.10846970893198E-09,38.755263493,0,126.2500912521
-40,-80,5.235987756,0,0,0,5,0.0447213596,-0.0447214426,-0.0509136301,0.0141421356,-0.0031015464,0.000059613,-3.60177908840929E-07,7.40220609751704E-10,0.0055971439,-0.0001880696,1.79688139078977E-06,-5.1812875957451E-09,108.8327149115,0,48.221826924
55,-80,2.0943951024,0,0,0,5,-0.0206310445,0.022600518,0.0516169634,-0.0141199345,-0.003026703,9.12486195646224E-05,-7.40078266111218E-07,1.77483292988262E-09,0.0033055537,-9.54708155077284E-05,7.67824577031988E-07,-1.84054861043011E-09,42.4567548773,0.1194175216,145.9615947669
95,-95,5.7595865316,0,0,0,5,-0.0205186531,0.0226585072,-0.0405823906,0.0109520541,-0.0094512769,0.0006174705,-0.000012957,8.81921370382857E-08,0.0052046551,-0.0003944656,9.48930989503941E-06,-7.33033649658216E-08,33.418920691,84.4201999871,19.8067160924
-40,-80,4.7123889804,0,0,0,5,0.0090004074,-0.0009475434,-0.0413981324,0.0138405672,-0.0035978951,8.17708999060219E-05,-6.14931627182739E-07,1.54639295971146E-09,0.0053241333,-0.0001792374,1.76739315122261E-06,-5.34672047892642E-09,97.9600083116,0.646633887,44.2538514689
95,-95,5.235987756,0,0,0,5,-0.0444241061,0.0509133772,0.052240274,-0.0134156289,-0.00999,0.0005806934,-8.00640511892674E-06,0.000000012,-0.0057127355,0.0005251697,-1.14985910884476E-05,6.63790203069452E-08,26.5453442559,99.5415849821,11.0183939182
55,-80,1.5707963268,0,0,0,5,0.0024510434,0.00565276,-0.0406093539,0.0140187051,-0.0046633604,0.0001329367,-1.09252250033908E-06,2.73181676431841E-09,-0.0006381476,5.07717152290307E-05,-0.000000575,1.69777504605217E-09,61.7705980166,0.2279431585,120.2504346594
-40,-80,4.1887902048,0,0,0,5,0.0281960478,0.0138865862,-0.0508711613,0.0140035675,-0.003938904,9.78156976666978E-05,-8.03232829420825E-07,2.23184759562026E-09,0.0026987466,-0.0001294767,1.55371952589226E-06,-5.39587226500866E-09,107.2365980845,1.6618637614,26.4270341971
95,-95,4.7123889804,0,0,0,5,-0.0067512546,0.007043356,0.0359347654,-0.0120941762,-0.0087643349,0.0006331139,-1.4888269880229E-05,1.14304953675017E-07,0.0035064259,-0.0005393179,0.000018326,-0.000000177,30.2063351441,72.1806642032,37.7322743274
55,-80,1.0471975512,0,0,0,5,0.0164090809,0.0258601519,-0.0518514062,0.0141173706,-0.0048161812,0.0001432155,-1.31190124108826E-06,3.77641937480804E-09,0.0009643234,2.27653267692653E-05,-5.64293979800682E-07,2.38956323194844E-09,65.7281799824,0.1359923363,91.5260293831
95,-95,4.1887902048,0,0,0,5,-0.0437021912,0.0434864191,0.0508722182,-0.0141361874,-0.0089002481,0.0005907017,-0.000010882,5.99151145450642E-08,0.0056030754,-0.000441231,8.77063397475713E-06,-5.04160794653271E-08,24.3897598821,61.9169735247,59.8469430254
55,-80,0.5235987756,0,0,0,5,0.0158829958,-0.0195988122,-0.0423002086,0.0142243774,-0.0050650107,0.0001651213,-1.68087818018153E-06,5.59770440486382E-09,0.0055844888,-0.0002417984,2.98120231089944E-06,-1.12188766703583E-08,85.0868291,0.2683519763,42.969996296
95,-95,3.6651914292,0,0,0,5,-0.0401512823,0.0385225391,0.0523215116,-0.0141299684,-0.0046627299,0.0002408829,-3.31137381488822E-06,1.34128192518296E-08,0.0053416134,-0.0002730621,0.000003745,-1.51543022230576E-08,27.8856255465,47.8023779089,85.7787223883
-40,-80,3.1415926536,0,0,0,5,0.0076760598,0.0060755126,0.0355806057,-0.0130133059,-0.0046268976,0.0001355755,-1.31105056800203E-06,4.11330588289878E-09,-0.0020895276,7.69852151142281E-05,-0.000000828,2.72999314287707E-09,89.5032802617,9.2028163546,36.7799911234
-40,-80,2.617993878,0,0,0,5,0.0245331231,0.0248268829,0.0497942947,-0.0140249519,-0.0048183962,0.0001463233,-1.46645909519863E-06,4.83695483269245E-09,-0.0065029314,0.000270072,-0.000003205,1.15279122762834E-08,102.8922774723,1.0103982023,36.8333298486
95,-95,3.1415926536,0,0,0,5,-0.0437635211,0.0434738357,0.0447115483,-0.0141407655,-0.0056944246,0.0001980161,-1.98811220734759E-06,6.06941174134257E-09,0.0051798781,-0.0001912637,1.99169718811883E-06,-6.22650337024518E-09,2.5415045753,69.6029019414,111.8743781705
-40,-80,2.0943951024,0,0,0,5,0.0055649441,0.0076587075,0.0489303892,-0.0139075656,-0.0049521317,0.0001557574,-0.000001621,5.47484135301698E-09,0.0043381667,-0.0001992273,2.51276834898249E-06,-9.40258294561397E-09,62.5058182389,1.0297093722,93.5560075048
55,-85,5.7595865316,0,0,0,5,-0.0334297349,0.0407206395,-0.0518726057,0.0140266294,-0.0089488769,0.0005049915,-9.3998323371298E-06,5.73863814717274E-08,0.0099287892,-0.0006687644,1.31937746564226E-05,-8.03438393205125E-08,47.4695666641,38.5572375285,22.3826065383
95,-95,2.617993878,0,0,0,5,-0.0437539106,0.0434810186,0.0508887008,-0.014141168,-0.0047922799,0.0001397348,-1.17265982627185E-06,0.000000003,0.0041458955,-0.0001289097,1.12477805106681E-06,-2.9397376137129E-09,2.988094336,71.2436649882,133.7912899389
-40,-80,1.5707963268,0,0,0,5,0.0431942168,0.0436662726,0.0447105847,-0.0141408901,-0.0047784267,0.0001415897,-1.31953959273384E-06,3.82192410710416E-09,0.0031609996,-0.0001268552,1.32159950161775E-06,-0.000000004,64.6920067633,0.0136941686,114.1858683047
55,-85,4.7123889804,0,0,0,5,-0.0443403567,0.0445456358,0.0446718309,-0.0141245055,-0.0099562069,0.0006229449,-1.27368576738289E-05,8.42164958107569E-08,-0.0097641104,0.0008687029,-2.09082420874546E-05,0.000000149,41.5924043411,50.5029718443,15.1813922714
95,-95,2.0943951024,0,0,0,5,0.0673820674,-0.043251824,-0.0481087956,0.0139664124,-0.0038647499,0.0001202704,-1.03043475528635E-06,2.63216448630693E-09,-0.0030131122,0.0001030052,-0.000000922,2.41533021445527E-09,57.0254972265,24.8175539484,133.8503180765
-40,-80,1.0471975512,0,0,0,5,0.0206339945,0.0259473194,0.050256346,-0.014118375,-0.0042238555,0.0001093571,-8.56939277303869E-07,2.0786291820983E-09,0.0031222229,-0.0001030343,9.03839433834737E-07,-2.32992060951344E-09,67.2978501812,0.4956178082,134.8950915966
55,-85,4.1887902048,0,0,0,5,-0.0432371359,0.0437906172,0.0508412422,-0.014130256,-0.0099922373,0.0006144725,-1.15936799452511E-05,0.000000069,0.0083317909,-0.0007626171,0.000018354,-1.29414300627994E-07,30.0491347648,32.0899286205,48.8175061356
95,-95,1.5707963268,0,0,0,5,-0.0035940471,0.0087683125,-0.0417865163,0.0139986584,-0.0042221228,0.0001393505,-1.32463785834259E-06,3.83179440765658E-09,-0.0043394712,0.0001560088,-1.56007797349963E-06,4.6584554788043E-09,61.4789786134,12.9516775367,118.0885219628
55,-85,3.6651914292,0,0,0,5,-0.039098875,0.0398165768,0.0522868008,-0.0141260329,-0.0076009679,0.0003889351,-5.61549946163094E-06,2.44062622611309E-08,0.0064061617,-0.0003517766,5.26566099731725E-06,-2.33884773694664E-08,30.7571802003,14.1038152577,78.214764848
-40,-80,0.5235987756,0,0,0,5,0.01056986,0.001681939,-0.0475367336,0.0140354193,-0.0031203505,6.05864324689791E-05,-3.70766735789871E-07,7.36936309565799E-10,0.0043709054,-0.0001160384,0.00000088,-0.000000002,147.0738051773,0.9817836355,66.2812556846
30,-30,4.7123889804,0,0,0,5,-0.0064256254,0.0079711052,0.0332887384,-0.0126259287,-0.0087366975,0.0007657216,-2.0858438491198E-05,1.79702941667112E-07,-0.0011478222,-2.59347615304092E-05,3.84582047125398E-06,-5.51558429146346E-08,7.2239819277,0.8812052653,40.3476467167
95,-95,1.0471975512,0,0,0,5,-0.0183959443,0.0277202497,-0.051759502,0.014092956,-0.0065320108,0.000272449,-3.26121826555187E-06,1.18458248076113E-08,-0.0055346965,0.000252977,-3.18353223784347E-06,1.19257203868308E-08,45.5654643812,27.8902677814,93.4250181997
55,-85,3.1415926536,0,0,0,5,-0.024495816,0.0246859647,0.0440958522,-0.0141024272,-0.0047290392,0.0001825315,-1.99189284073138E-06,6.55850013580645E-09,0.0050132213,-0.0002051426,2.31450344176578E-06,-7.77718259218076E-09,38.9343881416,0.7505086835,103.8283232828
55,-85,2.617993878,0,0,0,5,-0.0225745972,0.0231376627,0.0502300739,-0.014114696,-0.0036831063,0.0001246107,-1.15141197571482E-06,3.16447626435965E-09,0.0038148549,-0.0001298179,1.21152825878149E-06,-3.35689787511915E-09,41.6460373666,0.162220528,125.8447649108
95,-95,0.5235987756,0,0,0,5,-0.0445212873,0.044570928,-0.0509086396,0.0141415292,-0.0085704506,0.0004521382,-7.3178980656874E-06,3.65200615248726E-08,-0.0068629627,0.0004432005,-7.6961653522221E-06,3.94611915296165E-08,40.3683408639,41.2176500828,67.6655292308
30,-30,4.1887902048,0,0,0,5,-0.1113022094,-0.0501992944,0.0860180371,-0.0490372609,-0.0074413949,0.0003324254,-4.2226302151839E-06,1.6187851775806E-08,-0.00378485,0.0001016832,-1.13891683306255E-06,4.53169149392998E-09,0,2,50.3625897928
55,-85,2.0943951024,0,0,0,5,0.0026873902,0.0080092056,0.0486281359,-0.0140656507,-0.0026306531,5.03336501017127E-05,-3.05880555637515E-07,5.97779396505419E-10,0.0041160241,-0.0001073032,8.29212381128361E-07,-0.000000002,13.1428623272,30.239278609,150.3894164665
95,-100,5.7595865316,0,0,0,5,-0.0447192946,0.0447197284,-0.0524573939,0.0141419136,-0.0099999838,0.0005964942,-9.56728176364666E-06,3.52595681328664E-08,0.0099998268,-0.0009409293,2.38023725314797E-05,-1.77680396292028E-07,28.1733994082,98.9812011176,13.9806391057
55,-85,1.5707963268,0,0,0,5,0.0017415252,0.005843358,-0.0407135218,0.014013677,-0.0046481018,0.0001344469,-1.11469582712362E-06,2.80393528787765E-09,-0.0012731993,6.55974982132581E-05,-6.80301341727089E-07,1.93325218653078E-09,61.2106192182,0.2259696585,123.7937177412
95,-100,4.7123889804,0,0,0,5,-0.0444841179,0.044505702,0.0447074446,-0.0141355788,-0.0099985315,0.0005787754,-7.65033556877548E-06,0.000000005,0.0085932644,-0.0011914658,4.07017144370427E-05,-3.99177583709402E-07,26.2001146767,81.4258573595,34.7594215593
55,-85,1.0471975512,0,0,0,5,0.0198770231,0.0204333666,-0.0517014457,0.0141139355,-0.0048188689,0.0001420329,-1.25115281109817E-06,3.43959011365456E-09,-0.0003283912,6.20045157946315E-05,-9.12471111742197E-07,3.34422388722359E-09,62.6345422102,0.0568780215,97.8548305495
95,-100,4.1887902048,0,0,0,5,-0.0397309044,0.0390903404,0.0507039161,-0.0141097186,-0.0096209228,0.0006539553,-1.25327880408177E-05,7.23199271043779E-08,0.0052250788,-0.0004577176,9.80907622664244E-06,-6.02640336738562E-08,24.3863044026,68.7154373314,56.1578873686
30,-30,3.1415926536,0,0,0,5,0.0447436286,-0.0447436085,-0.0447585681,0.0142123867,0.001944712,-7.20025688977554E-05,6.3593103208227E-07,-1.5981649166392E-09,-0.0010409086,-3.10385032138868E-06,1.47675283245436E-07,-5.25427709917968E-10,33.822,2,152.0966842366
55,-85,0.5235987756,0,0,0,5,0.0046232878,0.0064513432,-0.0477954395,0.013965999,-0.0052610261,0.0001718807,-1.74446991133933E-06,5.63541300768313E-09,0.0002927234,7.26497012705907E-05,-1.58083568533555E-06,7.83930741271841E-09,61.4160537583,0.3300510855,74.5722901584
95,-100,3.6651914292,0,0,0,5,-0.043742826,0.0434537567,0.0524308018,-0.0141396081,-0.0050983949,0.0002686091,-3.75790081657693E-06,1.54575887325769E-08,0.0052187449,-0.0002735447,0.00000382,-1.56994052807272E-08,27.7453176343,52.255531088,84.3159719053
95,-100,3.1415926536,0,0,0,5,-0.0401587962,0.0385819395,0.0446199981,-0.0141350357,-0.0033745835,0.0001442378,-1.60413858332346E-06,5.2166318039203E-09,0.0044276129,-0.0001774522,1.92278261991521E-06,-6.16395452849971E-09,31.9465822787,45.1856400735,108.6010394863
30,-30,2.617993878,0,0,0,5,-0.0054949428,-0.0076061561,0.0494751955,-0.0140322989,-0.0027199663,6.16235850584078E-05,-4.18583279000687E-07,8.81354072304478E-10,-0.002633377,5.62040679456606E-05,-3.81506482595263E-07,8.20824931287341E-10,15.623111917,1.8540577189,226.8391093883
30,-30,2.0943951024,0,0,0,5,-0.014834429,0.0170957904,0.0511723566,-0.0140947912,-1.21901171323813E-16,2.5824607194058E-18,-1.63527244343754E-20,3.20165163465163E-23,0.0005965022,-3.17085864543064E-05,0.00000027,-6.08674319203124E-10,0,1.861221812,155.9534448247
-40,-85,5.7595865316,0,0,0,5,0.0407111807,-0.0148470982,-0.0523378335,0.0141355061,-0.003239116,6.54971897096888E-05,-4.27288199449588E-07,0.000000001,0.005459127,-0.0001789951,0.000001669,-4.69714437278619E-09,121.7020108025,0.0417092874,52.0679506893
55,-90,5.7595865316,0,0,0,5,-0.0120487474,0.0285739929,-0.0499600465,0.0136904468,-0.0085919105,0.000466867,-8.35190452789689E-06,4.89188961447038E-08,0.0094069124,-0.0006195052,1.22545887377883E-05,-7.54441981435369E-08,49.0318266547,40.6357437378,23.6922019834
-40,-85,5.235987756,0,0,0,5,0.0087482449,-0.001315581,-0.0478820492,0.0139400442,-0.0032827314,6.71608571749601E-05,-4.35834497212332E-07,9.28483103537125E-10,0.0054527643,-0.0001840287,1.79319277890824E-06,-5.32429277435027E-09,108.9788034862,0.5446704358,48.2719929093
95,-100,2.617993878,0,0,0,5,-0.0447216875,0.0447071156,0.0509046408,-0.014140944,-0.0027482643,0.0001050587,-1.01555182030062E-06,2.84029452357096E-09,0.0039413298,-0.0001315073,1.19884128504992E-06,-3.24522673543133E-09,33.2486066192,46.6961980107,129.0354806501
-40,-85,4.7123889804,0,0,0,5,0.0284520297,0.0118661683,-0.0437671466,0.0140339249,-0.0040351919,0.0001034716,-8.94405808018566E-07,2.58192928623163E-09,0.0058189506,-0.0002068535,0.000002121,-6.62104918115863E-09,100.5514442646,1.522063314,40.717420104
95,-100,2.0943951024,0,0,0,5,-0.0036252085,0.0087266273,-0.0473670046,0.0140278451,-0.0033839143,0.000098848,-8.17931888168465E-07,0.000000002,-0.0037176144,0.0001150168,-9.86434823990105E-07,2.52297465818189E-09,68.2260190461,15.089243454,137.8430532791
55,-90,4.7123889804,0,0,0,5,-0.0447050177,0.0447144067,0.0447333915,-0.0141413214,-0.0096709785,0.0005884023,-1.17227245680873E-05,7.58200034171283E-08,-0.0092754508,0.0008274053,-1.97865968091787E-05,1.39564427760522E-07,43.1124725541,53.9221340191,14.8170936201
-40,-85,4.1887902048,0,0,0,5,0.0403021036,0.0371721088,-0.0518410648,0.0138498726,-0.0040293987,0.0001023588,-0.00000086,2.45206575915842E-09,-0.0031458736,0.000105685,-0.000001078,3.42909118349381E-09,134.4974185863,1.1802534385,1.9911179388
55,-90,4.1887902048,0,0,0,5,-0.0447220486,0.0447196009,0.0509134641,-0.0141421318,-0.009999998,0.0006213609,-1.22313211963003E-05,7.66028506106978E-08,0.0081707604,-0.0007762795,1.92156279581332E-05,-1.38927943428323E-07,32.6021422384,35.1073198587,47.4943802342
30,-30,1.0471975512,0,0,0,5,-0.0026297864,0.0088231312,0.0456024936,-0.0140789655,-0.0025066524,4.54341884207058E-05,-2.47092756211883E-07,4.16452785280374E-10,0.0011651924,-3.0012144287997E-05,2.02472698310952E-07,-3.91994011593545E-10,10.5064920802,1.0189359188,180.9570953946
-40,-85,3.6651914292,0,0,0,5,0.0266554295,0.0216547827,0.0117717453,-0.0017547116,-0.004467249,0.0001259383,-1.17574948117135E-06,3.60766282518684E-09,3.80775316641072E-05,-1.26422685259936E-06,1.28299814080323E-08,-4.07576636368499E-11,95.120543026,31.9950472171,9.1757046422
95,-100,1.5707963268,0,0,0,5,-0.0034927704,0.0088925125,-0.041804451,0.0139997278,-0.0042352321,0.0001383422,-1.30558347446735E-06,3.75431035726733E-09,-0.0043683424,0.0001560314,-1.55139163925301E-06,4.6081124857928E-09,62.2695582767,16.3064840571,118.7006645374
55,-90,3.6651914292,0,0,0,5,-0.038843709,0.039961038,0.0522838996,-0.0141251418,-0.0078447841,0.0004072986,-5.9734910658426E-06,2.63821791157779E-08,0.0063408625,-0.0003573983,0.000005463,-2.47322752720489E-08,30.5854410716,19.5516778673,76.6224160012
-40,-85,3.1415926536,0,0,0,5,0.039773342,0.0389996131,0.0442314666,-0.0140701367,-0.0046480743,0.0001363202,-1.32154196255475E-06,4.20763157776506E-09,-0.0041955339,0.000185739,-2.20906846062765E-06,7.77407166414249E-09,91.8347378195,16.32384789,29.6813773196
30,-30,0.5235987756,0,0,0,5,0.0008972125,0.0091727547,0.045439029,-0.0140847438,-0.0026854896,4.7622408399024E-05,-2.51082565606404E-07,4.08332093580607E-10,0.0012041243,-2.71513879778559E-05,1.71871553545079E-07,-3.17430915488956E-10,13.6289286825,1.2776667009,190.6120401668
95,-100,1.0471975512,0,0,0,5,-0.0038747672,0.0089970137,-0.0491800519,0.0139223988,-0.0054513801,0.0002076911,-0.00000236,8.29019851524493E-09,-0.005379821,0.0002387452,-2.94734379615104E-06,1.08802907585453E-08,55.7646431665,21.8286828175,95.6680795089
55,-90,3.1415926536,0,0,0,5,-0.0065143401,0.0072501852,0.0417544497,-0.0139517467,-0.0038225102,0.0001377878,-1.46064207086824E-06,4.75583973334733E-09,0.0049631383,-0.0001998246,0.000002257,-7.63719849139269E-09,40.0291142622,4.5372268997,103.7870786105
-40,-85,2.617993878,0,0,0,5,0.006906448,-0.0014349015,0.0453293214,-0.0137657604,-0.0049489258,0.0001547997,-1.58623097695727E-06,5.29012863994857E-09,-0.0053782995,0.0002158482,-2.52309512536857E-06,0.000000009,104.5140588337,1.0139690286,40.1782014864
95,-100,0.5235987756,0,0,0,5,-0.0443329375,0.0441881876,-0.0509047131,0.0141409632,-0.0083960271,0.0004344054,-6.94311376359077E-06,3.42926532290774E-08,-0.0067885886,0.0004338622,-7.45557246364296E-06,3.78287424060319E-08,42.3573798299,42.9754625982,68.4033822686
